JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,text,clean
DE-F-006,Data Engineer,Fresher,0-1,Python; Java Basics; PostgreSQL; Linux; SQL; ETL Fundamentals; AWS S3 Basics,Assist in managing databases; Support ETL and pipeline processes; Help with data quality checks; Collaborate on cloud-based data solutions; Work under mentorship on Hadoop/Spark tasks,Python; SQL; ETL; AWS; Data Engineering Fundamentals,Data Engineer Python; Java Basics; PostgreSQL; Linux; SQL; ETL Fundamentals; AWS S3 Basics Assist in managing databases; Support ETL and pipeline processes; Help with data quality checks; Collaborate on cloud-based data solutions; Work under mentorship on Hadoop/Spark tasks Python; SQL; ETL; AWS; Data Engineering Fundamentals,data engineer python; java basics; postgresql; linux; sql; etl fundamentals; aws s3 basics assist in managing databases; support etl and pipeline processes; help with data quality checks; collaborate on cloud-based data solutions; work under mentorship on hadoop/spark tasks python; sql; etl; aws; data engineering fundamentals
DE-F-007,Data Engineer,Fresher,0-1,Python; Scala Basics; PostgreSQL; MongoDB; Data Modeling Basics; Azure Fundamentals; Hadoop Basics,Assist in developing basic data models; Work with ETL testing processes; Collaborate on building pipelines; Learn cloud tools; Support troubleshooting,ETL; Python; SQL; Azure; Hadoop Basics,Data Engineer Python; Scala Basics; PostgreSQL; MongoDB; Data Modeling Basics; Azure Fundamentals; Hadoop Basics Assist in developing basic data models; Work with ETL testing processes; Collaborate on building pipelines; Learn cloud tools; Support troubleshooting ETL; Python; SQL; Azure; Hadoop Basics,data engineer python; scala basics; postgresql; mongodb; data modeling basics; azure fundamentals; hadoop basics assist in developing basic data models; work with etl testing processes; collaborate on building pipelines; learn cloud tools; support troubleshooting etl; python; sql; azure; hadoop basics
DE-F-008,Data Engineer,Fresher,0-1,Python; Java; SQL; MongoDB; Airflow Basics; AWS Basics; Linux,Assist senior engineers in data pipeline workflows; Support monitoring of ETL processes; Participate in pipeline testing; Collaborate in cross-functional teams; Perform debugging of queries,SQL; Python; ETL; Airflow; AWS,Data Engineer Python; Java; SQL; MongoDB; Airflow Basics; AWS Basics; Linux Assist senior engineers in data pipeline workflows; Support monitoring of ETL processes; Participate in pipeline testing; Collaborate in cross-functional teams; Perform debugging of queries SQL; Python; ETL; Airflow; AWS,data engineer python; java; sql; mongodb; airflow basics; aws basics; linux assist senior engineers in data pipeline workflows; support monitoring of etl processes; participate in pipeline testing; collaborate in cross-functional teams; perform debugging of queries sql; python; etl; airflow; aws
DE-F-009,Data Engineer,Fresher,0-1,Python; SQL; PostgreSQL; MongoDB; Hadoop Basics; AWS Cloud Basics,Support data ingestion processes; Work on ETL fundamentals; Assist with cloud storage management; Help optimize queries under guidance; Participate in data testing,Python; SQL; PostgreSQL; Hadoop; AWS,Data Engineer Python; SQL; PostgreSQL; MongoDB; Hadoop Basics; AWS Cloud Basics Support data ingestion processes; Work on ETL fundamentals; Assist with cloud storage management; Help optimize queries under guidance; Participate in data testing Python; SQL; PostgreSQL; Hadoop; AWS,data engineer python; sql; postgresql; mongodb; hadoop basics; aws cloud basics support data ingestion processes; work on etl fundamentals; assist with cloud storage management; help optimize queries under guidance; participate in data testing python; sql; postgresql; hadoop; aws
DE-F-010,Data Engineer,Fresher,0-1,Python; Java Basics; SQL; MongoDB; Spark Fundamentals; Azure Basics; ETL Basics,Assist in Spark-based tasks; Support pipeline testing; Work on database administration basics; Collaborate on ETL workflows; Support cloud deployments,SQL; Python; ETL; Spark Basics; Azure,Data Engineer Python; Java Basics; SQL; MongoDB; Spark Fundamentals; Azure Basics; ETL Basics Assist in Spark-based tasks; Support pipeline testing; Work on database administration basics; Collaborate on ETL workflows; Support cloud deployments SQL; Python; ETL; Spark Basics; Azure,data engineer python; java basics; sql; mongodb; spark fundamentals; azure basics; etl basics assist in spark-based tasks; support pipeline testing; work on database administration basics; collaborate on etl workflows; support cloud deployments sql; python; etl; spark basics; azure
DE-E-001,Data Engineer,Experienced,2-3,Python; Scala; Java; SQL Optimization; Apache Spark; Kafka; Airflow; AWS S3; Redshift,Develop and maintain robust ETL pipelines; Optimize SQL queries for large-scale datasets; Work with big data technologies; Deploy pipelines on AWS cloud; Ensure data quality and governance,Python; SQL; Spark; Kafka; ETL; AWS; Data Warehousing,Data Engineer Python; Scala; Java; SQL Optimization; Apache Spark; Kafka; Airflow; AWS S3; Redshift Develop and maintain robust ETL pipelines; Optimize SQL queries for large-scale datasets; Work with big data technologies; Deploy pipelines on AWS cloud; Ensure data quality and governance Python; SQL; Spark; Kafka; ETL; AWS; Data Warehousing,data engineer python; scala; java; sql optimization; apache spark; kafka; airflow; aws s3; redshift develop and maintain robust etl pipelines; optimize sql queries for large-scale datasets; work with big data technologies; deploy pipelines on aws cloud; ensure data quality and governance python; sql; spark; kafka; etl; aws; data warehousing
DE-E-002,Data Engineer,Experienced,3-4,Python; Java; SQL; Apache Kafka; Snowflake; Airflow; AWS Glue; Hadoop,Build scalable data pipelines; Implement data quality frameworks; Work on Snowflake and Redshift; Collaborate with analysts to deliver insights; Automate ETL processes using Airflow,Python; SQL; ETL; Snowflake; Kafka; Airflow; AWS,Data Engineer Python; Java; SQL; Apache Kafka; Snowflake; Airflow; AWS Glue; Hadoop Build scalable data pipelines; Implement data quality frameworks; Work on Snowflake and Redshift; Collaborate with analysts to deliver insights; Automate ETL processes using Airflow Python; SQL; ETL; Snowflake; Kafka; Airflow; AWS,data engineer python; java; sql; apache kafka; snowflake; airflow; aws glue; hadoop build scalable data pipelines; implement data quality frameworks; work on snowflake and redshift; collaborate with analysts to deliver insights; automate etl processes using airflow python; sql; etl; snowflake; kafka; airflow; aws
DE-E-003,Data Engineer,Experienced,4-5,Scala; Python; SQL; Kafka; Flink; Databricks; GCP BigQuery; Data Modeling,Develop streaming pipelines with Kafka and Flink; Implement data warehousing solutions; Model data with partitioning and indexing; Optimize pipeline performance; Collaborate with product teams on data requirements,Scala; Python; SQL; Kafka; Flink; BigQuery; Databricks,Data Engineer Scala; Python; SQL; Kafka; Flink; Databricks; GCP BigQuery; Data Modeling Develop streaming pipelines with Kafka and Flink; Implement data warehousing solutions; Model data with partitioning and indexing; Optimize pipeline performance; Collaborate with product teams on data requirements Scala; Python; SQL; Kafka; Flink; BigQuery; Databricks,data engineer scala; python; sql; kafka; flink; databricks; gcp bigquery; data modeling develop streaming pipelines with kafka and flink; implement data warehousing solutions; model data with partitioning and indexing; optimize pipeline performance; collaborate with product teams on data requirements scala; python; sql; kafka; flink; bigquery; databricks
DE-E-004,Data Engineer,Experienced,5+,Python; SQL; Spark; Hadoop; AWS EMR; Snowflake; Data Modeling; Airflow,Lead development of data architecture; Manage large-scale Spark jobs; Implement governance and compliance controls; Mentor junior engineers; Deploy scalable pipelines on cloud,Python; SQL; Spark; Hadoop; AWS; Snowflake; Airflow,Data Engineer Python; SQL; Spark; Hadoop; AWS EMR; Snowflake; Data Modeling; Airflow Lead development of data architecture; Manage large-scale Spark jobs; Implement governance and compliance controls; Mentor junior engineers; Deploy scalable pipelines on cloud Python; SQL; Spark; Hadoop; AWS; Snowflake; Airflow,data engineer python; sql; spark; hadoop; aws emr; snowflake; data modeling; airflow lead development of data architecture; manage large-scale spark jobs; implement governance and compliance controls; mentor junior engineers; deploy scalable pipelines on cloud python; sql; spark; hadoop; aws; snowflake; airflow
DE-E-005,Data Engineer,Experienced,2-3,Java; Python; SQL; Kafka; Airflow; GCP BigQuery; MongoDB; Data Partitioning,Build real-time data pipelines; Integrate structured and unstructured data sources; Collaborate with data science teams; Ensure pipeline scalability and reliability; Automate workflows,SQL; Python; Kafka; Airflow; BigQuery,Data Engineer Java; Python; SQL; Kafka; Airflow; GCP BigQuery; MongoDB; Data Partitioning Build real-time data pipelines; Integrate structured and unstructured data sources; Collaborate with data science teams; Ensure pipeline scalability and reliability; Automate workflows SQL; Python; Kafka; Airflow; BigQuery,data engineer java; python; sql; kafka; airflow; gcp bigquery; mongodb; data partitioning build real-time data pipelines; integrate structured and unstructured data sources; collaborate with data science teams; ensure pipeline scalability and reliability; automate workflows sql; python; kafka; airflow; bigquery
DE-E-006,Data Engineer,Experienced,3-5,Python; Scala; SQL Optimization; AWS Glue; Databricks; Flink; Snowflake; Airflow,Develop scalable ETL pipelines; Manage AWS-based big data workflows; Implement data governance best practices; Design star-schema models; Work closely with DevOps for CI/CD pipelines,SQL; Python; AWS Glue; Snowflake; Databricks; Flink,Data Engineer Python; Scala; SQL Optimization; AWS Glue; Databricks; Flink; Snowflake; Airflow Develop scalable ETL pipelines; Manage AWS-based big data workflows; Implement data governance best practices; Design star-schema models; Work closely with DevOps for CI/CD pipelines SQL; Python; AWS Glue; Snowflake; Databricks; Flink,data engineer python; scala; sql optimization; aws glue; databricks; flink; snowflake; airflow develop scalable etl pipelines; manage aws-based big data workflows; implement data governance best practices; design star-schema models; work closely with devops for ci/cd pipelines sql; python; aws glue; snowflake; databricks; flink
DE-E-007,Data Engineer,Experienced,4-5,Python; Java; SQL; Spark; Kafka; AWS Redshift; Azure Data Lake; Airflow,Maintain high-volume data pipelines; Optimize data storage and retrieval; Collaborate with stakeholders to design data strategy; Ensure pipeline performance SLAs; Contribute to architecture decisions,SQL; Python; Spark; Kafka; AWS; Airflow,Data Engineer Python; Java; SQL; Spark; Kafka; AWS Redshift; Azure Data Lake; Airflow Maintain high-volume data pipelines; Optimize data storage and retrieval; Collaborate with stakeholders to design data strategy; Ensure pipeline performance SLAs; Contribute to architecture decisions SQL; Python; Spark; Kafka; AWS; Airflow,data engineer python; java; sql; spark; kafka; aws redshift; azure data lake; airflow maintain high-volume data pipelines; optimize data storage and retrieval; collaborate with stakeholders to design data strategy; ensure pipeline performance slas; contribute to architecture decisions sql; python; spark; kafka; aws; airflow
DE-E-008,Data Engineer,Experienced,5+,Python; SQL; Scala; Snowflake; BigQuery; Hadoop; Airflow; Kafka; Data Governance,Lead migration of on-prem pipelines to cloud; Design and implement scalable data architecture; Mentor data engineering teams; Ensure compliance with security standards; Oversee high-performance ETL pipelines,Python; SQL; Snowflake; BigQuery; Airflow; Data Governance,Data Engineer Python; SQL; Scala; Snowflake; BigQuery; Hadoop; Airflow; Kafka; Data Governance Lead migration of on-prem pipelines to cloud; Design and implement scalable data architecture; Mentor data engineering teams; Ensure compliance with security standards; Oversee high-performance ETL pipelines Python; SQL; Snowflake; BigQuery; Airflow; Data Governance,data engineer python; sql; scala; snowflake; bigquery; hadoop; airflow; kafka; data governance lead migration of on-prem pipelines to cloud; design and implement scalable data architecture; mentor data engineering teams; ensure compliance with security standards; oversee high-performance etl pipelines python; sql; snowflake; bigquery; airflow; data governance
